id,code,code_identification,name,nationality,designer_iata,iron_line,start_date
waybill_complemento_estacion_310,03,EA0191,South Arkansas Regional,Estados Unidos,ELD,,2021-06-01
waybill_complemento_estacion_311,03,EA0192,El Paso International,Estados Unidos,ELP,,2021-06-01
waybill_complemento_estacion_312,03,EA0193,Evansville Regional,Estados Unidos,EVV,,2021-06-01
waybill_complemento_estacion_313,03,EA0194,Newark Liberty International,Estados Unidos,EWR,,2021-06-01
waybill_complemento_estacion_314,03,EA0195,Héctor International,Estados Unidos,FAR,,2021-06-01
waybill_complemento_estacion_315,03,EA0196,Fresno Yosemite International,Estados Unidos,FAT,,2021-06-01
waybill_complemento_estacion_316,03,EA0197,Frederick Regional,Estados Unidos,FDR,,2021-06-01
waybill_complemento_estacion_317,03,EA0198,Fort Lauderdale,Estados Unidos,FLL,,2021-06-01
waybill_complemento_estacion_318,03,EA0199,Bishop International,Estados Unidos,FNT,,2021-06-01
waybill_complemento_estacion_319,03,EA0200,Topeka Regional,Estados Unidos,FOE,,2021-06-01
waybill_complemento_estacion_320,03,EA0201,Joe Foss,Estados Unidos,FSD,,2021-06-01
waybill_complemento_estacion_321,03,EA0202,Fort Wayne International,Estados Unidos,FWA,,2021-06-01
waybill_complemento_estacion_322,03,EA0203,Greeneville-Greene County Municipal,Estados Unidos,GCY,,2021-06-01
waybill_complemento_estacion_323,03,EA0204,Grand Forks International,Estados Unidos,GFK,,2021-06-01
waybill_complemento_estacion_324,03,EA0205,Grand Junction Regional,Estados Unidos,GJT,,2021-06-01
waybill_complemento_estacion_325,03,EA0206,Arlington Municipal,Estados Unidos,GKY,,2021-06-01
waybill_complemento_estacion_326,03,EA0207,Greenville Mid-Delta,Estados Unidos,GLH,,2021-06-01
waybill_complemento_estacion_327,03,EA0208,Central Nebraska Regional,Estados Unidos,GRI,,2021-06-01
waybill_complemento_estacion_328,03,EA0209,Gordon Municipal,Estados Unidos,GRN,,2021-06-01
waybill_complemento_estacion_329,03,EA0210,Gerald R Ford International,Estados Unidos,GRR,,2021-06-01
waybill_complemento_estacion_330,03,EA0211,Piedmont Triad International,Estados Unidos,GSO,,2021-06-01
waybill_complemento_estacion_331,03,EA0212,Greenville Spartanburg International,Estados Unidos,GSP,,2021-06-01
waybill_complemento_estacion_332,03,EA0213,Donaldson,Estados Unidos,GYH,,2021-06-01
waybill_complemento_estacion_333,03,EA0214,Gary/Chicago International,Estados Unidos,GYY,,2021-06-01
waybill_complemento_estacion_334,03,EA0215,Hagerstown Regional,Estados Unidos,HGR,,2021-06-01
waybill_complemento_estacion_335,03,EA0216,Hawkins,Estados Unidos,HKS,,2021-06-01
waybill_complemento_estacion_336,03,EA0217,Hickory Regional,Estados Unidos,HKY,,2021-06-01
waybill_complemento_estacion_337,03,EA0218,Helena Regional,Estados Unidos,HLN,,2021-06-01
waybill_complemento_estacion_338,03,EA0219,Daniel K Inouye International,Estados Unidos,HNL,,2021-06-01
waybill_complemento_estacion_339,03,EA0220,William P Hobby,Estados Unidos,HOU,,2021-06-01
waybill_complemento_estacion_340,03,EA0221,Valley International,Estados Unidos,HRL,,2021-06-01
waybill_complemento_estacion_341,03,EA0222,Boone County,Estados Unidos,HRO,,2021-06-01
waybill_complemento_estacion_342,03,EA0223,Carl T Jones Field,Estados Unidos,HSV,,2021-06-01
waybill_complemento_estacion_343,03,EA0224,Tri-State/Milton J Ferguson,Estados Unidos,HTS,,2021-06-01
waybill_complemento_estacion_344,03,EA0225,Terre Haute Regional,Estados Unidos,HUF,,2021-06-01
waybill_complemento_estacion_345,03,EA0226,Washington Dulles,Estados Unidos,IAD,,2021-06-01
waybill_complemento_estacion_346,03,EA0227,Niagara Falls International,Estados Unidos,IAG,,2021-06-01
waybill_complemento_estacion_347,03,EA0228,George Bush Intercontinental,Estados Unidos,IAH,,2021-06-01
waybill_complemento_estacion_348,03,EA0229,Dwight D Eisenhower National,Estados Unidos,ICT,,2021-06-01
waybill_complemento_estacion_349,03,EA0230,Ankeny Regional,Estados Unidos,IKV,,2021-06-01
waybill_complemento_estacion_350,03,EA0231,Wilmington International,Estados Unidos,ILM,,2021-06-01
waybill_complemento_estacion_351,03,EA0232,Wilmington Air Park,Estados Unidos,ILN,,2021-06-01
waybill_complemento_estacion_352,03,EA0233,Immokalee Regional,Estados Unidos,IMM,,2021-06-01
waybill_complemento_estacion_353,03,EA0234,Indianapolis International,Estados Unidos,IND,,2021-06-01
waybill_complemento_estacion_354,03,EA0235,Jackson Hole,Estados Unidos,JAC,,2021-06-01
waybill_complemento_estacion_355,03,EA0236,Jackson-Evers International,Estados Unidos,JAN,,2021-06-01
waybill_complemento_estacion_356,03,EA0237,Jacksonville International,Estados Unidos,JAX,,2021-06-01
waybill_complemento_estacion_357,03,EA0238,Jefferson City Memorial,Estados Unidos,JEF,,2021-06-01
waybill_complemento_estacion_358,03,EA0239,John F Kennedy International,Estados Unidos,JFK,,2021-06-01
waybill_complemento_estacion_359,03,EA0240,Capital Region International,Estados Unidos,LAN,,2021-06-01
waybill_complemento_estacion_360,03,EA0241,Mccarran International,Estados Unidos,LAS,,2021-06-01
waybill_complemento_estacion_361,03,EA0242,Los Angeles International,Estados Unidos,LAX,,2021-06-01
waybill_complemento_estacion_362,03,EA0243,Lubbock Preston Smith International,Estados Unidos,LBB,,2021-06-01
waybill_complemento_estacion_363,03,EA0244,Rickenbacker International,Estados Unidos,LCK,,2021-06-01
waybill_complemento_estacion_364,03,EA0245,Blue Grass,Estados Unidos,LEX,,2021-06-01
waybill_complemento_estacion_365,03,EA0246,Lafayette Regional,Estados Unidos,LFT,,2021-06-01
waybill_complemento_estacion_366,03,EA0247,Laguardia,Estados Unidos,LGA,,2021-06-01
waybill_complemento_estacion_367,03,EA0248,Long Beach,Estados Unidos,LGB,,2021-06-01
waybill_complemento_estacion_368,03,EA0249,Lagrange-Callaway,Estados Unidos,LGC,,2021-06-01
waybill_complemento_estacion_369,03,EA0250,Bill And Hillary Clinton National,Estados Unidos,LIT,,2021-06-01
waybill_complemento_estacion_370,03,EA0251,Facility,Estados Unidos,LJC,,2021-06-01
waybill_complemento_estacion_371,03,EA0252,Louisville Winston County,Estados Unidos,LMS,,2021-06-01
waybill_complemento_estacion_372,03,EA0253,Bowman,Estados Unidos,LOU,,2021-06-01
waybill_complemento_estacion_373,03,EA0254,Laredo International,Estados Unidos,LRD,,2021-06-01
waybill_complemento_estacion_374,03,EA0255,La Crosse Regional,Estados Unidos,LSE,,2021-06-01
waybill_complemento_estacion_375,03,EA0256,Cincinnati Municipal,Estados Unidos,LUK,,2021-06-01
waybill_complemento_estacion_376,03,EA0257,Lawrenceville-Vincennes International,Estados Unidos,LWV,,2021-06-01
waybill_complemento_estacion_377,03,EA0258,Gwinnett County,Estados Unidos,LZU,,2021-06-01
waybill_complemento_estacion_378,03,EA0259,Mbs International,Estados Unidos,MBS,,2021-06-01
waybill_complemento_estacion_379,03,EA0260,Kansas City International,Estados Unidos,MCI,,2021-06-01
waybill_complemento_estacion_380,03,EA0261,Orlando International,Estados Unidos,MCO,,2021-06-01
waybill_complemento_estacion_381,03,EA0262,Chicago Midway International,Estados Unidos,MDW,,2021-06-01
waybill_complemento_estacion_382,03,EA0263,Key,Estados Unidos,MEI,,2021-06-01
waybill_complemento_estacion_383,03,EA0264,Memphis International,Estados Unidos,MEM,,2021-06-01
waybill_complemento_estacion_384,03,EA0265,Mansfield Lahm Regional,Estados Unidos,MFD,,2021-06-01
waybill_complemento_estacion_385,03,EA0266,Mcallen Miller International,Estados Unidos,MFE,,2021-06-01
waybill_complemento_estacion_386,03,EA0267,Michigan City Municipal,Estados Unidos,MGC,,2021-06-01
waybill_complemento_estacion_387,03,EA0268,Montgomery Regional,Estados Unidos,MGM,,2021-06-01
waybill_complemento_estacion_388,03,EA0269,Miami International,Estados Unidos,MIA,,2021-06-01
waybill_complemento_estacion_389,03,EA0270,Charles B Wheeler Downtown,Estados Unidos,MKC,,2021-06-01
waybill_complemento_estacion_390,03,EA0271,General Mitchell International,Estados Unidos,MKE,,2021-06-01
waybill_complemento_estacion_391,03,EA0272,Quad City International,Estados Unidos,MLI,,2021-06-01
waybill_complemento_estacion_392,03,EA0273,Mobile Regional,Estados Unidos,MOB,,2021-06-01
waybill_complemento_estacion_393,03,EA0274,Smyrna,Estados Unidos,MQY,,2021-06-01
waybill_complemento_estacion_394,03,EA0275,Maury County,Estados Unidos,MRC,,2021-06-01
waybill_complemento_estacion_395,03,EA0276,Dane County Regional,Estados Unidos,MSN,,2021-06-01
waybill_complemento_estacion_396,03,EA0277,Minneapolis-St. Paul International,Estados Unidos,MSP,,2021-06-01
waybill_complemento_estacion_397,03,EA0278,Louis Armstrong New Orleans International,Estados Unidos,MSY,,2021-06-01
waybill_complemento_estacion_398,03,EA0279,Montrose Regional,Estados Unidos,MTJ,,2021-06-01
waybill_complemento_estacion_399,03,EA0280,Myrtle Beach International,Estados Unidos,MYR,,2021-06-01
waybill_complemento_estacion_400,03,EA0281,Metropolitan Oakland International,Estados Unidos,OAK,,2021-06-01
waybill_complemento_estacion_401,03,EA0282,Ogden-Hinckley,Estados Unidos,OGD,,2021-06-01
waybill_complemento_estacion_402,03,EA0283,Will Rogers,Estados Unidos,OKC,,2021-06-01
waybill_complemento_estacion_403,03,EA0284,Kokomo Municipal,Estados Unidos,OKK,,2021-06-01
waybill_complemento_estacion_404,03,EA0285,Nogales,Estados Unidos,OLS,,2021-06-01
waybill_complemento_estacion_405,03,EA0286,Eppley,Estados Unidos,OMA,,2021-06-01
waybill_complemento_estacion_406,03,EA0287,Ontario International,Estados Unidos,ONT,,2021-06-01
waybill_complemento_estacion_407,03,EA0288,Miami-Opa Locka Executive,Estados Unidos,OPF,,2021-06-01
waybill_complemento_estacion_408,03,EA0289,Chicago O'hare International,Estados Unidos,ORD,,2021-06-01
waybill_complemento_estacion_409,03,EA0290,Norfolk International,Estados Unidos,ORF,,2021-06-01
waybill_complemento_estacion_410,03,EA0291,Orlando Executive,Estados Unidos,ORL,,2021-06-01
waybill_complemento_estacion_411,03,EA0292,Oscoda-Wurtsmith,Estados Unidos,OSC,,2021-06-01
waybill_complemento_estacion_412,03,EA0293,Ottumwa Regional,Estados Unidos,OTM,,2021-06-01
waybill_complemento_estacion_413,03,EA0294,Palm Beach International,Estados Unidos,PBI,,2021-06-01
waybill_complemento_estacion_414,03,EA0295,Portage Creek,Estados Unidos,PCA,,2021-06-01
waybill_complemento_estacion_415,03,EA0296,Portland International,Estados Unidos,PDX,,2021-06-01
waybill_complemento_estacion_416,03,EA0297,Newport News/Williamsburg International,Estados Unidos,PHF,,2021-06-01
waybill_complemento_estacion_417,03,EA0298,Philadelphia International,Estados Unidos,PHL,,2021-06-01
waybill_complemento_estacion_418,03,EA0299,Phoenix Sky Harbor,Estados Unidos,PHX,,2021-06-01
waybill_complemento_estacion_419,03,EA0300,General Downing - Peoria International,Estados Unidos,PIA,,2021-06-01
waybill_complemento_estacion_420,03,EA0301,Pittsburgh International,Estados Unidos,PIT,,2021-06-01
waybill_complemento_estacion_421,03,EA0302,Mid-Ohio Valley Regional,Estados Unidos,PKB,,2021-06-01
waybill_complemento_estacion_422,03,EA0303,Pease International,Estados Unidos,PSM,,2021-06-01
waybill_complemento_estacion_423,03,EA0304,Palm Springs International,Estados Unidos,PSP,,2021-06-01
waybill_complemento_estacion_424,03,EA0305,Oakland County International,Estados Unidos,PTK,,2021-06-01
waybill_complemento_estacion_425,03,EA0306,Theodore Francis Green,Estados Unidos,PVD,,2021-06-01
waybill_complemento_estacion_426,03,EA0307,Portland International,Estados Unidos,PWM,,2021-06-01
waybill_complemento_estacion_427,03,EA0308,Vail Van Service,Estados Unidos,QBF,,2021-06-01
waybill_complemento_estacion_428,03,EA0309,Ellsworth Air Force Base,Estados Unidos,RCA,,2021-06-01
waybill_complemento_estacion_429,03,EA0310,Raleigh-Durham International,Estados Unidos,RDU,,2021-06-01
waybill_complemento_estacion_430,03,EA0311,Chicago/Rockford International,Estados Unidos,RFD,,2021-06-01
waybill_complemento_estacion_431,03,EA0312,Richmond International,Estados Unidos,RIC,,2021-06-01
waybill_complemento_estacion_432,03,EA0313,Reno/Tahoe International,Estados Unidos,RNO,,2021-06-01
waybill_complemento_estacion_433,03,EA0314,Greater Rochester International,Estados Unidos,ROC,,2021-06-01
waybill_complemento_estacion_434,03,EA0315,Rochester International,Estados Unidos,RST,,2021-06-01
waybill_complemento_estacion_435,03,EA0316,Southwest Florida International,Estados Unidos,RSW,,2021-06-01
waybill_complemento_estacion_436,03,EA0317,Rocky Mount-Wilson Regional,Estados Unidos,RWI,,2021-06-01
waybill_complemento_estacion_437,03,EA0318,Santa Fe Municipal,Estados Unidos,SAF,,2021-06-01
waybill_complemento_estacion_438,03,EA0319,San Diego International,Estados Unidos,SAN,,2021-06-01
waybill_complemento_estacion_439,03,EA0320,San Antonio International,Estados Unidos,SAT,,2021-06-01
waybill_complemento_estacion_440,03,EA0321,San Bernardino International,Estados Unidos,SBD,,2021-06-01
waybill_complemento_estacion_441,03,EA0322,South Bend International,Estados Unidos,SBN,,2021-06-01
waybill_complemento_estacion_442,03,EA0323,Louisville International,Estados Unidos,SDF,,2021-06-01
waybill_complemento_estacion_443,03,EA0324,Brown Field Municipal,Estados Unidos,SDM,,2021-06-01
waybill_complemento_estacion_444,03,EA0325,Seattle-Tacoma International,Estados Unidos,SEA,,2021-06-01
waybill_complemento_estacion_445,03,EA0326,Orlando Sanford International,Estados Unidos,SFB,,2021-06-01
waybill_complemento_estacion_446,03,EA0327,San Francisco International,Estados Unidos,SFO,,2021-06-01
waybill_complemento_estacion_447,03,EA0328,Sugar Land Regional,Estados Unidos,SGR,,2021-06-01
waybill_complemento_estacion_448,03,EA0329,Stuttgart Municipal,Estados Unidos,SGT,,2021-06-01
waybill_complemento_estacion_449,03,EA0330,Shreveport Regional,Estados Unidos,SHV,,2021-06-01
waybill_complemento_estacion_450,03,EA0331,San José International,Estados Unidos,SJC,,2021-06-01
waybill_complemento_estacion_451,03,EA0332,Luis Muñoz Marin,Estados Unidos,SJU,,2021-06-01
waybill_complemento_estacion_452,03,EA0333,Kelly,Estados Unidos,SKF,,2021-06-01
waybill_complemento_estacion_453,03,EA0334,Griffing Sandusky,Estados Unidos,SKY,,2021-06-01
waybill_complemento_estacion_454,03,EA0335,Salt Lake City International,Estados Unidos,SLC,,2021-06-01
waybill_complemento_estacion_455,03,EA0336,Sacramento International,Estados Unidos,SMF,,2021-06-01
waybill_complemento_estacion_456,03,EA0337,Santa Monica Municipal,Estados Unidos,SMO,,2021-06-01
waybill_complemento_estacion_457,03,EA0338,John Wayne Airport,Estados Unidos,SNA,,2021-06-01
waybill_complemento_estacion_458,03,EA0339,St. Louis Lambert International,Estados Unidos,STL,,2021-06-01
waybill_complemento_estacion_459,03,EA0340,Spirit Of St. Louis,Estados Unidos,SUS,,2021-06-01
waybill_complemento_estacion_460,03,EA0341,Statesville Regional,Estados Unidos,SVH,,2021-06-01
waybill_complemento_estacion_461,03,EA0342,Stewart International,Estados Unidos,SWF,,2021-06-01
waybill_complemento_estacion_462,03,EA0343,Catalina Island,Estados Unidos,SXC,,2021-06-01
waybill_complemento_estacion_463,03,EA0344,Syracuse Hancock International,Estados Unidos,SYR,,2021-06-01
waybill_complemento_estacion_464,03,EA0345,Tuscaloosa Regional,Estados Unidos,TCL,,2021-06-01
waybill_complemento_estacion_465,03,EA0346,Person County,Estados Unidos,TDF,,2021-06-01
waybill_complemento_estacion_466,03,EA0347,Teterboro,Estados Unidos,TEB,,2021-06-01
waybill_complemento_estacion_467,03,EA0348,Tullahoma Regional,Estados Unidos,THA,,2021-06-01
waybill_complemento_estacion_468,03,EA0349,Toledo Express,Estados Unidos,TOL,,2021-06-01
waybill_complemento_estacion_469,03,EA0350,Tampa International,Estados Unidos,TPA,,2021-06-01
waybill_complemento_estacion_470,03,EA0351,Raleigh Exec Jetport,Estados Unidos,TTA,,2021-06-01
waybill_complemento_estacion_471,03,EA0352,Tulsa International,Estados Unidos,TUL,,2021-06-01
waybill_complemento_estacion_472,03,EA0353,Tupelo Regional,Estados Unidos,TUP,,2021-06-01
waybill_complemento_estacion_473,03,EA0354,Tucson International,Estados Unidos,TUS,,2021-06-01
waybill_complemento_estacion_474,03,EA0355,Texarkana Regional,Estados Unidos,TXK,,2021-06-01
waybill_complemento_estacion_475,03,EA0356,Mcghee Tyson,Estados Unidos,TYS,,2021-06-01
waybill_complemento_estacion_476,03,EA0357,Quincy Regional,Estados Unidos,UIN,,2021-06-01
waybill_complemento_estacion_477,03,EA0358,University-Oxford,Estados Unidos,UOX,,2021-06-01
waybill_complemento_estacion_478,03,EA0359,Van Nuys,Estados Unidos,VNY,,2021-06-01
waybill_complemento_estacion_479,03,EA0360,Mcguire,Estados Unidos,WRI,,2021-06-01
waybill_complemento_estacion_480,03,EA0361,Willow Run,Estados Unidos,YIP,,2021-06-01
waybill_complemento_estacion_481,03,EA0362,Youngstown-Warren Regional,Estados Unidos,YNG,,2021-06-01
waybill_complemento_estacion_482,03,EA0363,Yuma International,Estados Unidos,YUM,,2021-06-01
waybill_complemento_estacion_483,03,EA0364,Vantaa,Finlandia,HEL,,2021-06-01
waybill_complemento_estacion_484,03,EA0365,Euroairport Basel Mulhouse Freiburg,Francia,BSL,,2021-06-01
waybill_complemento_estacion_485,03,EA0366,Felix Eboue,Francia,CAY,,2021-06-01
waybill_complemento_estacion_486,03,EA0367,Charles De Gaulle,Francia,CDG,,2021-06-01
waybill_complemento_estacion_487,03,EA0368,Euroairport Basel Mulhouse Freiburg,Francia,EAP,,2021-06-01
waybill_complemento_estacion_488,03,EA0369,Martinique Aime Cesaire,Francia,FDF,,2021-06-01
waybill_complemento_estacion_489,03,EA0370,Lyon St-Exupery,Francia,LYS,,2021-06-01
waybill_complemento_estacion_490,03,EA0371,Euroairport Basel Mulhouse Freiburg,Francia,MLH,,2021-06-01
waybill_complemento_estacion_491,03,EA0372,Marseille Provence,Francia,MRS,,2021-06-01
waybill_complemento_estacion_492,03,EA0373,Côte D'azur,Francia,NCE,,2021-06-01
waybill_complemento_estacion_493,03,EA0374,Atlantique,Francia,NTE,,2021-06-01
waybill_complemento_estacion_494,03,EA0375,Orly,Francia,ORY,,2021-06-01
waybill_complemento_estacion_495,03,EA0376,Le Raizet,Francia,PTP,,2021-06-01
waybill_complemento_estacion_496,03,EA0377,Toulouse Blagnac,Francia,TLS,,2021-06-01
waybill_complemento_estacion_497,03,EA0378,Mundo Maya,Guatemala,FRS,,2021-06-01
waybill_complemento_estacion_498,03,EA0379,La Aurora,Guatemala,GUA,,2021-06-01
waybill_complemento_estacion_499,03,EA0380,Antoine-Simon,Haiti,CYA,,2021-06-01
waybill_complemento_estacion_500,03,EA0381,Toussaint Louverture,Haití,PAP,,2021-06-01
waybill_complemento_estacion_501,03,EA0382,Goloson,Honduras,LCE,,2021-06-01
waybill_complemento_estacion_502,03,EA0383,Juan Manuel Gálvez,Honduras,RTB,,2021-06-01
waybill_complemento_estacion_503,03,EA0384,Ramón Villeda Morales,Honduras,SAP,,2021-06-01
waybill_complemento_estacion_504,03,EA0385,Toncontin,Honduras,TGU,,2021-06-01
waybill_complemento_estacion_505,03,EA0386,Chek Lap Kok,Hong Kong,HKG,,2021-06-01
waybill_complemento_estacion_506,03,EA0387,Budapest,Hungría,BUD,,2021-06-01
waybill_complemento_estacion_507,03,EA0388,Vadodara,India,BDQ,,2021-06-01
waybill_complemento_estacion_508,03,EA0389,Dublín,Irlanda,DUB,,2021-06-01
waybill_complemento_estacion_509,03,EA0390,Shannon,Irlanda,SNN,,2021-06-01
waybill_complemento_estacion_510,03,EA0391,Keflavik,Islandia,KEF,,2021-06-01
waybill_complemento_estacion_511,03,EA0392,Owen Roberts,Islas Caimán,GCM,,2021-06-01
waybill_complemento_estacion_512,03,EA0393,Ben Gurion,Israel,TLV,,2021-06-01
waybill_complemento_estacion_513,03,EA0394,Bologna,Italia,BLQ,,2021-06-01
waybill_complemento_estacion_514,03,EA0395,Cagliari-Elmas,Italia,CAG,,2021-06-01
